11-08-2025 08:35:13 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
14-08-2025 10:46:42 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 10:47:43 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 10:48:44 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 10:49:45 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 10:50:47 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 10:51:48 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 10:52:49 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 10:53:50 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 10:54:51 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 10:55:52 | hqaz-merwebprd1 | En línea | Latencia: 81.0 ms
14-08-2025 10:56:54 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 10:57:56 | hqaz-merwebprd1 | En línea | Latencia: 77.0 ms
14-08-2025 10:58:57 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 10:59:58 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:01:09 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:02:11 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:03:12 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:04:13 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:05:14 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:06:15 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 11:07:16 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:08:17 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:09:18 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 11:10:19 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:11:20 | hqaz-merwebprd1 | En línea | Latencia: 86.0 ms
14-08-2025 11:12:21 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:13:22 | hqaz-merwebprd1 | En línea | Latencia: 81.0 ms
14-08-2025 11:14:23 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:15:24 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 11:16:26 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:17:27 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 11:18:28 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:19:29 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:20:30 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:21:31 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:22:32 | hqaz-merwebprd1 | En línea | Latencia: 77.0 ms
14-08-2025 11:23:33 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:24:34 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
14-08-2025 11:25:35 | hqaz-merwebprd1 | En línea | Latencia: 89.0 ms
14-08-2025 11:26:47 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:27:48 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:28:49 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:29:50 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:30:51 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:31:52 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:32:53 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:33:55 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:34:56 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:35:57 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:36:58 | hqaz-merwebprd1 | En línea | Latencia: 178.0 ms
14-08-2025 11:38:10 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:39:11 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:40:12 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:41:13 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:42:14 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:43:15 | hqaz-merwebprd1 | En línea | Latencia: 76.0 ms
14-08-2025 11:44:16 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:45:17 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:46:18 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:47:19 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:48:20 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:49:22 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:50:23 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:51:24 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:52:25 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:53:26 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:54:28 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:55:29 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:56:30 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:57:31 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:58:32 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 11:59:33 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:00:34 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:01:35 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 12:02:47 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:03:48 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:04:49 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:05:50 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:06:52 | hqaz-merwebprd1 | En línea | Latencia: 83.0 ms
14-08-2025 12:07:53 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:08:54 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:09:55 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
14-08-2025 12:10:56 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:11:57 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:12:58 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:13:59 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:15:01 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:16:02 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:17:03 | hqaz-merwebprd1 | En línea | Latencia: 82.0 ms
14-08-2025 12:18:04 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:19:05 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 12:20:06 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:21:07 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:22:08 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:23:09 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 12:24:10 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:25:12 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 12:26:13 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:27:14 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:28:15 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:29:16 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:30:17 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:31:18 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:32:19 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 12:33:20 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:34:21 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 12:35:22 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:36:23 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 12:37:24 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:38:25 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:39:27 | hqaz-merwebprd1 | En línea | Latencia: 86.0 ms
14-08-2025 12:40:28 | hqaz-merwebprd1 | En línea | Latencia: 86.0 ms
14-08-2025 12:41:29 | hqaz-merwebprd1 | En línea | Latencia: 86.0 ms
14-08-2025 12:42:30 | hqaz-merwebprd1 | En línea | Latencia: 86.0 ms
14-08-2025 12:43:31 | hqaz-merwebprd1 | En línea | Latencia: 86.0 ms
14-08-2025 12:44:32 | hqaz-merwebprd1 | En línea | Latencia: 86.0 ms
14-08-2025 12:45:33 | hqaz-merwebprd1 | En línea | Latencia: 86.0 ms
14-08-2025 12:46:35 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:47:36 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:48:37 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
14-08-2025 12:49:38 | hqaz-merwebprd1 | En línea | Latencia: 81.0 ms
14-08-2025 12:50:39 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:51:40 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:52:41 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:53:42 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:54:44 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:55:45 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:56:46 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:57:47 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:58:48 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 12:59:49 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:00:50 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
14-08-2025 13:01:51 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:02:52 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:03:54 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:04:55 | hqaz-merwebprd1 | En línea | Latencia: 79.0 ms
14-08-2025 13:05:56 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:06:57 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:07:58 | hqaz-merwebprd1 | En línea | Latencia: 79.0 ms
14-08-2025 13:08:59 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 13:10:00 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:11:01 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:12:02 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 13:13:03 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:14:04 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:15:05 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:16:17 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:17:18 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:18:19 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:19:20 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:20:39 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:22:08 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:23:09 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:24:10 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 13:25:11 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:26:13 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:27:14 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:28:15 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:29:16 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:30:18 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:31:19 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:32:20 | hqaz-merwebprd1 | En línea | Latencia: 78.0 ms
14-08-2025 13:33:21 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:34:22 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:35:23 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:36:25 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:37:26 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 13:38:27 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:39:28 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:40:29 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:41:30 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:42:31 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:43:33 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:44:34 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:45:35 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:46:36 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:47:37 | hqaz-merwebprd1 | En línea | Latencia: 86.0 ms
14-08-2025 13:48:38 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:49:39 | hqaz-merwebprd1 | En línea | Latencia: 83.0 ms
14-08-2025 13:50:40 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:51:41 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 13:52:42 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:53:43 | hqaz-merwebprd1 | En línea | Latencia: 76.0 ms
14-08-2025 13:54:44 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:55:46 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:56:47 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 13:57:48 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 13:58:49 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
14-08-2025 13:59:50 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:00:51 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:01:52 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:02:53 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
14-08-2025 14:03:54 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:04:55 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:05:56 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:06:58 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
14-08-2025 14:07:59 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:09:00 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:10:01 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:11:02 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:12:03 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
14-08-2025 14:13:04 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:14:05 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:15:17 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:16:18 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:17:19 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:18:20 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:19:21 | hqaz-merwebprd1 | En línea | Latencia: 82.0 ms
14-08-2025 14:20:23 | hqaz-merwebprd1 | En línea | Latencia: 91.0 ms
14-08-2025 14:21:34 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:22:35 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 14:23:37 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 14:24:38 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:25:39 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:26:40 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:27:41 | hqaz-merwebprd1 | En línea | Latencia: 93.0 ms
14-08-2025 14:28:42 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:29:43 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:30:44 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:31:45 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 14:32:46 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:33:47 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:34:48 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:35:49 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:36:50 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
14-08-2025 14:37:52 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 14:38:53 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:39:54 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:40:55 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:41:56 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:42:57 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:43:58 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:44:59 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:46:00 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:47:01 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:48:02 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:49:03 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:50:05 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:51:06 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:52:07 | hqaz-merwebprd1 | En línea | Latencia: 85.0 ms
14-08-2025 14:53:08 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:54:09 | hqaz-merwebprd1 | En línea | Latencia: 81.0 ms
14-08-2025 14:55:10 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:56:11 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:57:12 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 14:58:13 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 14:59:15 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:00:16 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:01:17 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:02:18 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:03:19 | hqaz-merwebprd1 | En línea | Latencia: 79.0 ms
14-08-2025 15:04:20 | hqaz-merwebprd1 | En línea | Latencia: 78.0 ms
14-08-2025 15:05:21 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 15:06:23 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:07:24 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:08:25 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:09:26 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 15:10:27 | hqaz-merwebprd1 | En línea | Latencia: 78.0 ms
14-08-2025 15:11:28 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:12:29 | hqaz-merwebprd1 | En línea | Latencia: 86.0 ms
14-08-2025 15:13:30 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 15:14:32 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:15:33 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:16:34 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:17:35 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 15:18:46 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:19:48 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:20:49 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
14-08-2025 15:21:50 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:22:51 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:23:52 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
14-08-2025 15:24:53 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:25:54 | hqaz-merwebprd1 | En línea | Latencia: 88.0 ms
14-08-2025 15:26:55 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:27:56 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:28:57 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:30:13 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:31:59 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:33:00 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:34:01 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:35:02 | hqaz-merwebprd1 | En línea | Latencia: 87.0 ms
14-08-2025 15:36:03 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:37:04 | hqaz-merwebprd1 | En línea | Latencia: 128.0 ms
14-08-2025 15:38:06 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:39:07 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:40:08 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 15:41:09 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 15:42:10 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 15:43:11 | hqaz-merwebprd1 | En línea | Latencia: 76.0 ms
14-08-2025 15:44:12 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:45:13 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 15:46:14 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 15:47:16 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:48:17 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:49:18 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:50:19 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:51:20 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:52:21 | hqaz-merwebprd1 | En línea | Latencia: 86.0 ms
14-08-2025 15:53:22 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:54:24 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:55:25 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 15:56:26 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:57:27 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 15:58:28 | hqaz-merwebprd1 | En línea | Latencia: 141.0 ms
14-08-2025 15:59:29 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 16:00:30 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 16:01:31 | hqaz-merwebprd1 | En línea | Latencia: 85.0 ms
14-08-2025 16:02:32 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 16:03:33 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 16:04:35 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 16:05:36 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 16:06:37 | hqaz-merwebprd1 | En línea | Latencia: 76.0 ms
14-08-2025 16:07:38 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 16:08:39 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
14-08-2025 16:09:40 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 16:10:41 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
14-08-2025 16:11:42 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
